Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5149700598802395,0.4638888888888889,1.080165614336323,0.2076388888888889,0.25625,0.5518394648829431,0.48509485094850946,0.21646746347941567,0.2614475627769572,0.36231884057971014,0.4791666666666667,-0.0994782578955206,0.09027777777777778,0.3888888888888889,0.23076923076923078,0.39285714285714285,0.0379746835443038,0.3384615384615385,0.6266666666666667,0.5208333333333334,0.19145962818516346,0.1388888888888889,0.3819444444444444,0.7,0.6,0.19718309859154928,0.4520547945205479
1,0.6377358490566037,0.5520833333333334,3.4319656602828124,0.2548611111111111,0.2972222222222222,0.659400544959128,0.6191588785046729,0.3160690571049137,0.3914327917282127,0.5113636363636364,0.6111111111111112,0.11728678058352753,0.3194444444444444,0.2916666666666667,0.6086956521739131,0.40476190476190477,0.35443037974683544,0.26153846153846155,0.6206896551724138,0.6041666666666666,0.19268484523708418,0.2013888888888889,0.4027777777777778,0.5862068965517241,0.6379310344827587,0.23943661971830985,0.5068493150684932
2,0.6737967914438503,0.6493055555555556,5.248021190752428,0.3416666666666667,0.3076388888888889,0.6727642276422764,0.6749435665914221,0.43824701195219123,0.4342688330871492,0.47474747474747475,0.6875,0.045991354375628866,0.2638888888888889,0.4236111111111111,0.5526315789473685,0.4262295081967213,0.26582278481012656,0.4,0.5806451612903226,0.6458333333333334,0.13721644786671686,0.1527777777777778,0.4930555555555556,0.5454545454545454,0.5915492957746479,0.16901408450704225,0.5753424657534246
3,0.7080504364694471,0.7159722222222222,6.4385352984556325,0.3763888888888889,0.33958333333333335,0.7103321033210332,0.7055214723926381,0.5059760956175299,0.5051698670605613,0.5,0.8194444444444444,0.08269973835046707,0.6180555555555556,0.2013888888888889,0.550561797752809,0.3448275862068966,0.620253164556962,0.15384615384615385,0.546875,0.8888888888888888,0.07850051186993154,0.5277777777777778,0.3611111111111111,0.5263157894736842,0.5769230769230769,0.5633802816901409,0.410958904109589
4,0.7377341659232828,0.7784722222222222,7.499947218123233,0.42777777777777776,0.3506944444444444,0.7337662337662337,0.7425742574257426,0.5936254980079682,0.5494830132939439,0.5050505050505051,0.6875,0.14945981167908357,0.3958333333333333,0.2916666666666667,0.5614035087719298,0.42857142857142855,0.4050632911392405,0.27692307692307694,0.5728155339805825,0.7152777777777778,0.2040082037603907,0.3263888888888889,0.3888888888888889,0.5319148936170213,0.6071428571428571,0.352112676056338,0.4657534246575342
5,0.7568493150684932,0.8111111111111111,8.108984993197707,0.42916666666666664,0.3819444444444444,0.7734627831715211,0.7381818181818182,0.6281540504648074,0.5937961595273265,0.5081967213114754,0.8472222222222222,0.11545568918650356,0.4861111111111111,0.3611111111111111,0.5714285714285714,0.4230769230769231,0.5063291139240507,0.3384615384615385,0.5354330708661418,0.8819444444444444,0.09563084289908044,0.4444444444444444,0.4375,0.515625,0.5555555555555556,0.4647887323943662,0.4794520547945205
6,0.7549180327868853,0.8472222222222222,8.36570440068682,0.4284722222222222,0.41875,0.7779578606158833,0.7313432835820896,0.6308100929614874,0.6454948301329394,0.48905109489051096,0.9513888888888888,0.12825749071092113,0.6041666666666666,0.3472222222222222,0.5402298850574713,0.4,0.5949367088607594,0.3076923076923077,0.562962962962963,0.9375,0.20326004202977038,0.5347222222222222,0.4027777777777778,0.5584415584415584,0.5689655172413793,0.6056338028169014,0.4520547945205479
7,0.7966237942122186,0.8638888888888889,9.681868489793782,0.45,0.41388888888888886,0.816358024691358,0.7751677852348994,0.6985391766268261,0.6750369276218612,0.5234375,0.8888888888888888,0.28667047127845274,0.4652777777777778,0.4236111111111111,0.582089552238806,0.45901639344262296,0.4936708860759494,0.4307692307692308,0.5658914728682171,0.8958333333333334,0.14059010064592922,0.4930555555555556,0.4027777777777778,0.5492957746478874,0.5862068965517241,0.5492957746478874,0.4657534246575342
8,0.7859399684044234,0.8791666666666667,9.5584786133262,0.45416666666666666,0.425,0.8042813455657493,0.7663398692810458,0.6918990703851262,0.6868537666174298,0.5220588235294118,0.9444444444444444,0.2670556922496353,0.4652777777777778,0.4791666666666667,0.5671641791044776,0.4782608695652174,0.4810126582278481,0.5076923076923077,0.5714285714285714,0.9722222222222222,0.0946069556614614,0.4722222222222222,0.5,0.5735294117647058,0.5694444444444444,0.5492957746478874,0.5616438356164384
9,0.8006230529595015,0.8916666666666667,10.071072981445683,0.4444444444444444,0.44722222222222224,0.821875,0.7795031055900621,0.6932270916334662,0.7326440177252584,0.5413533834586466,0.9236111111111112,0.30952894154501837,0.4930555555555556,0.4305555555555556,0.5774647887323944,0.5,0.5189873417721519,0.47692307692307695,0.5620437956204379,0.9513888888888888,-0.013926378094014428,0.4513888888888889,0.5,0.5692307692307692,0.5555555555555556,0.5211267605633803,0.547945205479452
10,0.8102134146341463,0.9111111111111111,9.760061951603717,0.45555555555555555,0.45555555555555555,0.8353658536585366,0.7850609756097561,0.7224435590969456,0.7533234859675036,0.5319148936170213,0.9791666666666666,0.2746530636542048,0.5416666666666666,0.4375,0.5769230769230769,0.47619047619047616,0.569620253164557,0.46153846153846156,0.5531914893617021,0.9791666666666666,0.05864982699530001,0.4930555555555556,0.4861111111111111,0.5492957746478874,0.5571428571428572,0.5492957746478874,0.5342465753424658
11,0.801704105344694,0.8965277777777778,9.740088472961867,0.4666666666666667,0.42986111111111114,0.8214285714285714,0.7802907915993538,0.7290836653386454,0.7060561299852289,0.5142857142857142,0.9722222222222222,0.27444482467830017,0.5,0.4722222222222222,0.5694444444444444,0.45588235294117646,0.5189873417721519,0.47692307692307695,0.5714285714285714,0.9722222222222222,0.10757912595967692,0.4236111111111111,0.5486111111111112,0.5737704918032787,0.569620253164557,0.49295774647887325,0.6164383561643836
12,0.8269079464988198,0.8826388888888889,9.90256783504831,0.46597222222222223,0.4166666666666667,0.8435171385991058,0.8083333333333333,0.7463479415670651,0.7090103397341211,0.5390070921985816,0.9791666666666666,0.18139672561283798,0.5625,0.4166666666666667,0.5679012345679012,0.5,0.5822784810126582,0.46153846153846156,0.5714285714285714,0.9722222222222222,0.0440113576743841,0.5277777777777778,0.4444444444444444,0.5526315789473685,0.59375,0.5915492957746479,0.5205479452054794
13,0.8260536398467433,0.90625,10.145476811428606,0.46041666666666664,0.44583333333333336,0.8446455505279035,0.8068535825545171,0.7397078353253652,0.757754800590842,0.5362318840579711,0.9583333333333334,0.21630791208707503,0.4930555555555556,0.4652777777777778,0.5633802816901409,0.5074626865671642,0.5063291139240507,0.5230769230769231,0.5766423357664233,0.9513888888888888,0.04155630430372312,0.4513888888888889,0.5,0.5692307692307692,0.5833333333333334,0.5211267605633803,0.5753424657534246
14,0.8547528517110267,0.9131944444444444,10.906774571471793,0.4756944444444444,0.4375,0.8686131386861314,0.8396825396825397,0.7808764940239044,0.7769571639586411,0.5507246376811594,0.9583333333333334,0.19202871985400302,0.5347222222222222,0.4236111111111111,0.5714285714285714,0.5245901639344263,0.5569620253164557,0.49230769230769234,0.5704225352112676,0.9861111111111112,-0.04750934118037086,0.5486111111111112,0.4375,0.5569620253164557,0.5873015873015873,0.6197183098591549,0.5068493150684932
15,0.8337129840546698,0.9145833333333333,10.083587858254921,0.5020833333333333,0.4125,0.8367911479944675,0.82996632996633,0.795484727755644,0.7223042836041359,0.5390070921985816,0.9791666666666666,0.1483405943473279,0.5138888888888888,0.4652777777777778,0.581081081081081,0.4925373134328358,0.5443037974683544,0.5076923076923077,0.6126760563380281,0.9861111111111112,0.10226894698620095,0.5347222222222222,0.4513888888888889,0.5974025974025974,0.6307692307692307,0.647887323943662,0.5616438356164384
16,0.8391768292682927,0.9111111111111111,10.256704489054592,0.47430555555555554,0.43680555555555556,0.849194729136164,0.8282988871224165,0.7675962815405046,0.7607090103397341,0.48951048951048953,0.9930555555555556,0.13190381225981407,0.4375,0.5555555555555556,0.5396825396825397,0.45,0.43037974683544306,0.5538461538461539,0.5886524822695035,0.9791666666666666,0.06051503660784448,0.4791666666666667,0.5,0.5797101449275363,0.5972222222222222,0.5633802816901409,0.589041095890411
17,0.850936329588015,0.9270833333333334,10.708473644830617,0.475,0.45208333333333334,0.8713450292397661,0.8294930875576036,0.7822045152722443,0.793205317577548,0.4714285714285714,0.9722222222222222,0.01603397407772601,0.4513888888888889,0.5208333333333334,0.5230769230769231,0.4266666666666667,0.43037974683544306,0.49230769230769234,0.5815602836879432,0.9791666666666666,0.022469276184282162,0.5347222222222222,0.4444444444444444,0.5714285714285714,0.59375,0.6197183098591549,0.5205479452054794
18,0.8456375838926175,0.93125,10.382552917233236,0.47291666666666665,0.4583333333333333,0.869309838472834,0.8212121212121212,0.7795484727755644,0.793205317577548,0.46099290780141844,0.9791666666666666,0.007057873033070745,0.4375,0.5416666666666666,0.5079365079365079,0.4230769230769231,0.4050632911392405,0.5076923076923077,0.5985915492957746,0.9861111111111112,0.12101196776574227,0.4791666666666667,0.5069444444444444,0.5942028985507246,0.6027397260273972,0.5774647887323944,0.6027397260273972
19,0.8462697814619442,0.9215277777777777,10.389826538674955,0.45902777777777776,0.4625,0.869894099848714,0.8228228228228228,0.7583001328021248,0.8005908419497785,0.48201438848920863,0.9652777777777778,0.031618552169053724,0.4583333333333333,0.5069444444444444,0.5303030303030303,0.4383561643835616,0.4430379746835443,0.49230769230769234,0.5845070422535211,0.9861111111111112,0.10081818460635289,0.5138888888888888,0.4722222222222222,0.581081081081081,0.5882352941176471,0.6056338028169014,0.547945205479452
20,0.8544351781652767,0.9159722222222222,10.460692503288469,0.45694444444444443,0.45902777777777776,0.8829787234042553,0.8260211800302572,0.7649402390438247,0.8020679468242246,0.4861111111111111,1.0,0.04430106948933123,0.4652777777777778,0.5347222222222222,0.5373134328358209,0.44155844155844154,0.45569620253164556,0.5230769230769231,0.5694444444444444,1.0,0.06811093199560232,0.5347222222222222,0.4652777777777778,0.5584415584415584,0.582089552238806,0.6056338028169014,0.5342465753424658
21,0.8560663149962321,0.9215277777777777,10.488790993232753,0.47152777777777777,0.45,0.8674521354933726,0.8441358024691358,0.7768924302788844,0.7991137370753324,0.4965034965034965,0.9930555555555556,0.07213522889274909,0.4722222222222222,0.5208333333333334,0.5441176470588235,0.4533333333333333,0.46835443037974683,0.5230769230769231,0.5902777777777778,1.0,0.11868371372466605,0.5277777777777778,0.4722222222222222,0.5789473684210527,0.6029411764705882,0.6197183098591549,0.5616438356164384
22,0.870722433460076,0.9131944444444444,11.053491238481365,0.4618055555555556,0.4513888888888889,0.8917293233082707,0.8492307692307692,0.7822045152722443,0.8079763663220089,0.45714285714285713,0.9722222222222222,-0.010970612754436594,0.4166666666666667,0.5555555555555556,0.5,0.425,0.379746835443038,0.5230769230769231,0.5602836879432624,0.9791666666666666,0.026926190270742594,0.5069444444444444,0.4722222222222222,0.547945205479452,0.5735294117647058,0.5633802816901409,0.5342465753424658
23,0.8575712143928036,0.9263888888888889,10.375446701139285,0.48055555555555557,0.44583333333333336,0.8728323699421965,0.8411214953271028,0.796812749003984,0.793205317577548,0.4722222222222222,1.0,-0.021534335455392125,0.4236111111111111,0.5763888888888888,0.5245901639344263,0.43373493975903615,0.4050632911392405,0.5538461538461539,0.5902777777777778,1.0,0.1676071554517645,0.5,0.5,0.5833333333333334,0.5972222222222222,0.5915492957746479,0.589041095890411
24,0.8561797752808988,0.9270833333333334,10.524115938536863,0.47708333333333336,0.45,0.8719068413391557,0.8395061728395061,0.7888446215139442,0.7991137370753324,0.4791666666666667,1.0,-0.010881322254209048,0.4305555555555556,0.5694444444444444,0.532258064516129,0.43902439024390244,0.4177215189873418,0.5538461538461539,0.5944055944055944,0.9930555555555556,0.20694250627812338,0.4930555555555556,0.5,0.5915492957746479,0.5972222222222222,0.5915492957746479,0.589041095890411
25,0.8615500376222723,0.9229166666666667,10.8377594732558,0.4777777777777778,0.44513888888888886,0.8808139534883721,0.8408736349453978,0.795484727755644,0.793205317577548,0.4825174825174825,0.9930555555555556,-0.006768584292444179,0.4513888888888889,0.5416666666666666,0.5384615384615384,0.4358974358974359,0.4430379746835443,0.5230769230769231,0.5915492957746479,0.9861111111111112,0.1833396374227924,0.5625,0.4236111111111111,0.5802469135802469,0.6065573770491803,0.6619718309859155,0.5068493150684932
