Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.52088772845953,0.5319444444444444,0.1906419434250027,0.26944444444444443,0.2625,0.5850515463917526,0.455026455026455,0.2833545108005083,0.2616822429906542,0.6,0.4861111111111111,0.15467646987229072,0.2638888888888889,0.2222222222222222,0.6578947368421053,0.53125,0.32894736842105265,0.25,0.5517241379310345,0.4027777777777778,0.08405396625049034,0.20833333333333334,0.19444444444444445,0.6333333333333333,0.4642857142857143,0.2345679012345679,0.1935483870967742
1,0.6125786163522012,0.5520833333333334,1.9609894610807972,0.30694444444444446,0.24513888888888888,0.6515837104072398,0.5637393767705382,0.3634053367217281,0.3037383177570093,0.5208333333333334,0.6666666666666666,-0.09381721287280437,0.3819444444444444,0.2847222222222222,0.5272727272727272,0.5121951219512195,0.3815789473684211,0.3088235294117647,0.5324675324675324,0.5347222222222222,0.02691578755763021,0.3055555555555556,0.22916666666666666,0.5681818181818182,0.48484848484848486,0.30864197530864196,0.25806451612903225
2,0.6483279395900755,0.64375,3.333841397548967,0.3548611111111111,0.28888888888888886,0.6947162426614482,0.5913461538461539,0.4434561626429479,0.38161993769470404,0.5204081632653061,0.6805555555555556,0.04652362842613271,0.4097222222222222,0.2708333333333333,0.5084745762711864,0.5384615384615384,0.39473684210526316,0.3088235294117647,0.5357142857142857,0.5833333333333334,0.08147154581784687,0.3680555555555556,0.2152777777777778,0.5660377358490566,0.4838709677419355,0.37037037037037035,0.24193548387096775
3,0.705,0.6944444444444444,5.1138475794079925,0.39861111111111114,0.29583333333333334,0.735191637630662,0.6643192488262911,0.5298602287166455,0.43613707165109034,0.5346534653465347,0.7013888888888888,0.04471643310887806,0.3125,0.3888888888888889,0.5777777777777777,0.5,0.34210526315789475,0.4117647058823529,0.6082474226804123,0.6736111111111112,0.25181115275064914,0.3402777777777778,0.3333333333333333,0.6938775510204082,0.5208333333333334,0.41975308641975306,0.4032258064516129
4,0.7320717131474104,0.6972222222222222,5.719213155881135,0.36041666666666666,0.3368055555555556,0.7726396917148363,0.688659793814433,0.5031766200762389,0.514018691588785,0.5490196078431373,0.7083333333333334,0.1007287197978327,0.3125,0.3958333333333333,0.6,0.5087719298245614,0.35526315789473684,0.4264705882352941,0.4864864864864865,0.7708333333333334,0.005664055576885886,0.4027777777777778,0.3680555555555556,0.5344827586206896,0.4339622641509434,0.38271604938271603,0.3709677419354839
5,0.7330895795246801,0.7597222222222222,6.0104812653122375,0.3909722222222222,0.36875,0.7850799289520426,0.6779661016949152,0.5527318932655655,0.557632398753894,0.5436893203883495,0.7152777777777778,0.20332605750475274,0.2916666666666667,0.4236111111111111,0.6190476190476191,0.4918032786885246,0.34210526315789475,0.4411764705882353,0.5675675675675675,0.7708333333333334,0.19397022647861784,0.3055555555555556,0.4652777777777778,0.6363636363636364,0.5223880597014925,0.345679012345679,0.5483870967741935
6,0.7297056199821588,0.7784722222222222,6.6720532602859635,0.3993055555555556,0.37916666666666665,0.7878260869565218,0.6684981684981685,0.567979669631512,0.5638629283489096,0.4827586206896552,0.8055555555555556,0.03919023040331768,0.3819444444444444,0.4236111111111111,0.5272727272727272,0.4426229508196721,0.3815789473684211,0.39705882352941174,0.5317460317460317,0.875,0.06318583944204312,0.4583333333333333,0.4166666666666667,0.5757575757575758,0.48333333333333334,0.4691358024691358,0.46774193548387094
7,0.7733905579399142,0.8090277777777778,7.356842467645057,0.44513888888888886,0.3638888888888889,0.8034321372854915,0.7366412213740458,0.6454891994917408,0.5965732087227414,0.5083333333333333,0.8333333333333334,0.04371666393921253,0.5069444444444444,0.3263888888888889,0.5205479452054794,0.48936170212765956,0.5,0.3382352941176471,0.5528455284552846,0.8541666666666666,0.044471369142904484,0.5069444444444444,0.3472222222222222,0.589041095890411,0.5,0.5185185185185185,0.4032258064516129
8,0.7710120068610634,0.8097222222222222,7.845395493082288,0.45069444444444445,0.3590277777777778,0.7919876733436055,0.7446808510638298,0.6442185514612452,0.5934579439252337,0.5333333333333333,0.8333333333333334,0.2023941253448162,0.4305555555555556,0.4027777777777778,0.5483870967741935,0.5172413793103449,0.4473684210526316,0.4411764705882353,0.5241935483870968,0.8611111111111112,0.07090875443363526,0.4027777777777778,0.4583333333333333,0.5862068965517241,0.4696969696969697,0.4074074074074074,0.5
9,0.7910817506193228,0.8409722222222222,8.330800073161585,0.45902777777777776,0.3819444444444444,0.8124054462934948,0.7654545454545455,0.6734434561626429,0.6495327102803738,0.5039370078740157,0.8819444444444444,0.031967802757829615,0.5208333333333334,0.3611111111111111,0.5066666666666667,0.5,0.5,0.38235294117647056,0.5846153846153846,0.9027777777777778,0.20457110826974037,0.4930555555555556,0.4097222222222222,0.6197183098591549,0.5423728813559322,0.5308641975308642,0.5161290322580645
10,0.7947072975140337,0.8659722222222223,8.87976132564139,0.47708333333333336,0.3888888888888889,0.8165938864628821,0.7678571428571429,0.7052096569250318,0.6635514018691588,0.5196850393700787,0.8819444444444444,0.06829082019560268,0.4652777777777778,0.4166666666666667,0.5373134328358209,0.5,0.47368421052631576,0.4411764705882353,0.6076923076923076,0.9027777777777778,0.2745690653463662,0.4861111111111111,0.4166666666666667,0.6428571428571429,0.5666666666666667,0.5432098765432098,0.5483870967741935
11,0.8041901692183723,0.8618055555555556,8.964924551526165,0.4826388888888889,0.37916666666666665,0.8201438848920863,0.7838827838827839,0.7191867852604829,0.660436137071651,0.4609375,0.8888888888888888,-0.1750986335783744,0.4236111111111111,0.4652777777777778,0.4918032786885246,0.43283582089552236,0.39473684210526316,0.4264705882352941,0.5671641791044776,0.9305555555555556,0.19320754901981144,0.4027777777777778,0.5277777777777778,0.6551724137931034,0.5,0.4567901234567901,0.6129032258064516
12,0.8120967741935484,0.8611111111111112,8.58658543399284,0.4479166666666667,0.4131944444444444,0.8496124031007752,0.7714285714285715,0.6937738246505718,0.705607476635514,0.4552238805970149,0.9305555555555556,-0.19856504806069475,0.5069444444444444,0.4236111111111111,0.4794520547945205,0.4262295081967213,0.4605263157894737,0.38235294117647056,0.5857142857142857,0.9722222222222222,0.13239332156410202,0.5138888888888888,0.4583333333333333,0.6351351351351351,0.5303030303030303,0.5679012345679012,0.5645161290322581
13,0.8,0.9027777777777778,8.93684050851034,0.49236111111111114,0.41041666666666665,0.8251057827926658,0.7698815566835872,0.7318932655654383,0.7071651090342679,0.4772727272727273,0.9166666666666666,-0.02153493150405837,0.4097222222222222,0.5069444444444444,0.5084745762711864,0.4520547945205479,0.39473684210526316,0.4852941176470588,0.5422535211267606,0.9861111111111112,0.19931853871723315,0.3541666666666667,0.6319444444444444,0.6470588235294118,0.4835164835164835,0.4074074074074074,0.6935483870967742
14,0.8306010928961749,0.8895833333333333,10.003204041068194,0.4777777777777778,0.41180555555555554,0.8546511627906976,0.8026981450252951,0.7395171537484116,0.735202492211838,0.43884892086330934,0.9652777777777778,-0.23138939423978794,0.4513888888888889,0.5138888888888888,0.46153846153846156,0.4189189189189189,0.39473684210526316,0.45588235294117646,0.5942028985507246,0.9583333333333334,0.29516427332606887,0.3888888888888889,0.5694444444444444,0.6785714285714286,0.5365853658536586,0.4691358024691358,0.6935483870967742
