Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5031928480204342,0.54375,0.21296136112540168,0.24375,0.3,0.5441595441595442,0.4699074074074074,0.245136186770428,0.3015151515151515,0.3958333333333333,0.3333333333333333,-0.11848181903194992,0.14583333333333334,0.1875,0.42857142857142855,0.37037037037037035,0.12,0.14492753623188406,0.5517241379310345,0.4027777777777778,0.17828660044158234,0.19444444444444445,0.20833333333333334,0.75,0.36666666666666664,0.25,0.1746031746031746
1,0.592071611253197,0.5430555555555555,1.4257407610873984,0.2965277777777778,0.2465277777777778,0.6252927400468384,0.5521126760563381,0.3411154345006485,0.2909090909090909,0.35064935064935066,0.5347222222222222,-0.27089957113221963,0.14583333333333334,0.3888888888888889,0.3333333333333333,0.35714285714285715,0.09333333333333334,0.2898550724637681,0.5432098765432098,0.5625,0.10032145703744082,0.2708333333333333,0.2916666666666667,0.5641025641025641,0.5238095238095238,0.2625,0.3492063492063492
2,0.6325237592397043,0.6576388888888889,2.825795878027862,0.34652777777777777,0.3111111111111111,0.655310621242485,0.6071428571428571,0.42023346303501946,0.4075757575757576,0.37333333333333335,0.5208333333333334,-0.10987425538680481,0.375,0.14583333333333334,0.4444444444444444,0.19047619047619047,0.32,0.057971014492753624,0.6451612903225806,0.6458333333333334,0.12642244803376781,0.5347222222222222,0.1111111111111111,0.6493506493506493,0.625,0.6125,0.15873015873015872
3,0.6930379746835443,0.6583333333333333,4.050372092647632,0.39305555555555555,0.2652777777777778,0.6978798586572438,0.6858638743455497,0.5071335927367056,0.3924242424242424,0.4027777777777778,0.5,-0.1717567310030032,0.2986111111111111,0.2013888888888889,0.5116279069767442,0.2413793103448276,0.29333333333333333,0.10144927536231885,0.6436781609195402,0.6041666666666666,0.1962713151831776,0.3819444444444444,0.2222222222222222,0.6363636363636364,0.65625,0.425,0.3333333333333333
4,0.7127127127127127,0.69375,4.887790797145609,0.38680555555555557,0.30694444444444446,0.7414721723518851,0.6764705882352942,0.5291828793774319,0.45,0.4411764705882353,0.7083333333333334,-0.11396595342090066,0.3819444444444444,0.3263888888888889,0.4909090909090909,0.3829787234042553,0.36,0.2608695652173913,0.6071428571428571,0.7777777777777778,0.2172133050933769,0.4166666666666667,0.3611111111111111,0.6666666666666666,0.5384615384615384,0.4875,0.4444444444444444
5,0.7114155251141553,0.7604166666666666,5.525300959160544,0.4048611111111111,0.35555555555555557,0.7427101200686106,0.67578125,0.5590142671854734,0.5181818181818182,0.4583333333333333,0.6666666666666666,-0.06878712521772043,0.2916666666666667,0.375,0.5476190476190477,0.3888888888888889,0.30666666666666664,0.30434782608695654,0.5604395604395604,0.6319444444444444,0.07394762686365776,0.2777777777777778,0.3541666666666667,0.6,0.5294117647058824,0.2875,0.42857142857142855
6,0.7497683039851715,0.7493055555555556,6.430540442257074,0.38819444444444445,0.3611111111111111,0.7942754919499105,0.7019230769230769,0.569390402075227,0.55,0.48360655737704916,0.8472222222222222,-0.08442558523561933,0.4305555555555556,0.4166666666666667,0.532258064516129,0.43333333333333335,0.44,0.37681159420289856,0.6186440677966102,0.8194444444444444,0.28791883304495836,0.5069444444444444,0.3125,0.6301369863013698,0.6,0.5625,0.42857142857142855
7,0.7407407407407407,0.825,6.396485209696889,0.4576388888888889,0.36736111111111114,0.7511380880121397,0.7277882797731569,0.6381322957198443,0.5757575757575758,0.44537815126050423,0.8263888888888888,-0.1342883045565893,0.3888888888888889,0.4375,0.5,0.3968253968253968,0.37333333333333335,0.36231884057971014,0.5454545454545454,0.8402777777777778,0.15047442172086467,0.4513888888888889,0.3888888888888889,0.5846153846153846,0.5,0.4625,0.4444444444444444
8,0.7653399668325042,0.8375,7.250088873859389,0.44027777777777777,0.3972222222222222,0.7949526813880127,0.7325174825174825,0.6498054474708171,0.6318181818181818,0.453125,0.8888888888888888,-0.13792280380432692,0.4652777777777778,0.4236111111111111,0.5074626865671642,0.39344262295081966,0.4533333333333333,0.34782608695652173,0.5153846153846153,0.9027777777777778,0.062064017710160665,0.4930555555555556,0.4097222222222222,0.5492957746478874,0.4745762711864407,0.475,0.4444444444444444
9,0.7534246575342466,0.8618055555555556,7.123906308725336,0.4625,0.3993055555555556,0.7792792792792793,0.7234782608695652,0.6679636835278858,0.6242424242424243,0.488,0.8680555555555556,-0.06164270395191624,0.4305555555555556,0.4375,0.5645161290322581,0.4126984126984127,0.4666666666666667,0.37681159420289856,0.5,0.9166666666666666,0.015743069321584265,0.5138888888888888,0.4027777777777778,0.5675675675675675,0.41379310344827586,0.5125,0.38095238095238093
