Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.49107142857142855,0.4666666666666667,-0.23112873508577156,0.2013888888888889,0.2652777777777778,0.4896551724137931,0.49214659685863876,0.18659658344283836,0.2776957163958641,0.4772727272727273,0.3055555555555556,-0.03366668867773657,0.06944444444444445,0.2361111111111111,0.3,0.5294117647058824,0.04054054054054054,0.2571428571428571,0.5,0.2638888888888889,0.03704976122045167,0.0625,0.2013888888888889,0.4444444444444444,0.5172413793103449,0.05405405405405406,0.21739130434782608
1,0.5792592592592593,0.46875,1.1291760758187066,0.21388888888888888,0.2548611111111111,0.5941558441558441,0.5667574931880109,0.240473061760841,0.30576070901033975,0.5454545454545454,0.5347222222222222,0.046716915491535185,0.3819444444444444,0.1527777777777778,0.4727272727272727,0.7272727272727273,0.35135135135135137,0.22857142857142856,0.48717948717948717,0.5416666666666666,-0.015914998962223686,0.4444444444444444,0.09722222222222222,0.5,0.42857142857142855,0.43243243243243246,0.08695652173913043
2,0.667910447761194,0.5583333333333333,2.512922202819361,0.3111111111111111,0.24722222222222223,0.6651785714285714,0.6713483146067416,0.3902759526938239,0.35302806499261447,0.5074626865671642,0.4652777777777778,0.01930092711015458,0.20833333333333334,0.2569444444444444,0.4,0.5945945945945946,0.16216216216216217,0.3142857142857143,0.484375,0.4444444444444444,0.06447249396263684,0.25,0.19444444444444445,0.5,0.4642857142857143,0.24324324324324326,0.18840579710144928
3,0.7162629757785467,0.6020833333333333,3.8087922879540663,0.32430555555555557,0.2777777777777778,0.7194860813704497,0.7125,0.44152431011826543,0.4194977843426883,0.42857142857142855,0.5833333333333334,-0.0404047898367494,0.2847222222222222,0.2986111111111111,0.3902439024390244,0.46511627906976744,0.21621621621621623,0.2857142857142857,0.5822784810126582,0.5486111111111112,0.13502746962120168,0.3472222222222222,0.2013888888888889,0.62,0.5172413793103449,0.4189189189189189,0.21739130434782608
4,0.7423312883435583,0.6791666666666667,4.5055739529702565,0.36180555555555555,0.3173611111111111,0.744721689059501,0.7396061269146609,0.5085413929040736,0.4977843426883309,0.4845360824742268,0.6736111111111112,-0.01279424407467927,0.3125,0.3611111111111111,0.4888888888888889,0.4807692307692308,0.2972972972972973,0.35714285714285715,0.504950495049505,0.7013888888888888,0.019526751153278545,0.4444444444444444,0.2569444444444444,0.53125,0.4594594594594595,0.4594594594594595,0.2318840579710145
5,0.7440982058545798,0.7354166666666667,4.76992769305233,0.3875,0.34791666666666665,0.7652329749103942,0.720558882235529,0.5597897503285151,0.5317577548005908,0.5565217391304348,0.7986111111111112,0.12222665225665758,0.4652777777777778,0.3333333333333333,0.5522388059701493,0.5625,0.5,0.38571428571428573,0.5040650406504065,0.8541666666666666,0.028364331974583032,0.5902777777777778,0.2638888888888889,0.5058823529411764,0.5,0.581081081081081,0.2608695652173913
6,0.7738738738738739,0.7708333333333334,5.836522826134911,0.42569444444444443,0.3451388888888889,0.7797716150081566,0.7665995975855131,0.6268068331143233,0.5627769571639586,0.5130434782608696,0.7986111111111112,0.03731095561511094,0.4722222222222222,0.3263888888888889,0.5,0.5319148936170213,0.4594594594594595,0.35714285714285715,0.5166666666666667,0.8333333333333334,0.0846288784675748,0.5902777777777778,0.24305555555555555,0.5176470588235295,0.5142857142857142,0.5945945945945946,0.2463768115942029
7,0.768695652173913,0.7986111111111112,6.050437822227172,0.4395833333333333,0.3590277777777778,0.7772511848341233,0.758220502901354,0.6452036793692509,0.5775480059084195,0.47863247863247865,0.8125,-0.01741608472293863,0.3472222222222222,0.4652777777777778,0.48,0.47761194029850745,0.32432432432432434,0.45714285714285713,0.5234375,0.8888888888888888,0.12555696366613986,0.5069444444444444,0.3819444444444444,0.5342465753424658,0.509090909090909,0.527027027027027,0.391304347826087
8,0.798326359832636,0.8298611111111112,6.7757258066096435,0.43472222222222223,0.3951388888888889,0.8162939297124601,0.7785588752196837,0.671484888304862,0.6528803545051699,0.5309734513274337,0.7847222222222222,0.026409975328286588,0.3263888888888889,0.4583333333333333,0.5531914893617021,0.5151515151515151,0.35135135135135137,0.4857142857142857,0.5245901639344263,0.8472222222222222,0.16244709535256302,0.4652777777777778,0.3819444444444444,0.5522388059701493,0.4909090909090909,0.5,0.37681159420289856
9,0.7991735537190082,0.8402777777777778,6.886608451149228,0.4340277777777778,0.40625,0.8128,0.7846153846153846,0.6675427069645203,0.6779911373707533,0.528,0.8680555555555556,0.04299024690130214,0.4444444444444444,0.4236111111111111,0.5625,0.4918032786885246,0.4864864864864865,0.42857142857142855,0.5407407407407407,0.9375,0.16666812847654539,0.5138888888888888,0.4236111111111111,0.5540540540540541,0.5245901639344263,0.5540540540540541,0.4492753623188406
10,0.8272506082725061,0.85625,7.203671586268698,0.4486111111111111,0.4076388888888889,0.8390092879256966,0.8143100511073254,0.7122207621550591,0.7045790251107829,0.5284552845528455,0.8541666666666666,-0.008194201432358397,0.3402777777777778,0.5138888888888888,0.5306122448979592,0.527027027027027,0.35135135135135137,0.5571428571428572,0.5384615384615384,0.9027777777777778,0.20724316107115606,0.4097222222222222,0.4930555555555556,0.576271186440678,0.5070422535211268,0.4594594594594595,0.5072463768115942
11,0.8236259228876128,0.8465277777777778,6.974308670421122,0.425,0.4215277777777778,0.8464052287581699,0.800658978583196,0.6793692509855453,0.7163958641063516,0.512,0.8680555555555556,-0.03666354369551957,0.3958333333333333,0.4722222222222222,0.5263157894736842,0.5,0.40540540540540543,0.4857142857142857,0.5298507462686567,0.9305555555555556,0.1596060337209802,0.4930555555555556,0.4375,0.5633802816901409,0.49206349206349204,0.527027027027027,0.4492753623188406
12,0.8381877022653722,0.8583333333333333,7.293034112552527,0.44722222222222224,0.4111111111111111,0.8524844720496895,0.8226351351351351,0.7201051248357424,0.7193500738552437,0.4961832061068702,0.9097222222222222,-0.06447067646731616,0.4444444444444444,0.4652777777777778,0.515625,0.47761194029850745,0.44594594594594594,0.45714285714285713,0.5179856115107914,0.9652777777777778,0.09964982116751259,0.5555555555555556,0.4097222222222222,0.5375,0.4915254237288136,0.5675675675675675,0.42028985507246375
13,0.8515625,0.8888888888888888,7.677461009905241,0.4666666666666667,0.4222222222222222,0.8586309523809523,0.84375,0.7568988173455979,0.757754800590842,0.4645669291338583,0.8819444444444444,-0.05764428756779671,0.4375,0.4444444444444444,0.49206349206349204,0.4375,0.4189189189189189,0.4,0.5362318840579711,0.9583333333333334,0.18277299867271918,0.5347222222222222,0.4236111111111111,0.5454545454545454,0.5245901639344263,0.5675675675675675,0.4492753623188406
14,0.8512461059190031,0.8916666666666667,8.072371106333424,0.48125,0.41041666666666665,0.84992784992785,0.8527918781725888,0.7726675427069645,0.7429837518463811,0.48872180451127817,0.9236111111111112,0.045359470036669146,0.4722222222222222,0.4513888888888889,0.5147058823529411,0.46153846153846156,0.47297297297297297,0.42857142857142855,0.539568345323741,0.9652777777777778,0.18281670153810714,0.5625,0.4027777777777778,0.5555555555555556,0.5172413793103449,0.6081081081081081,0.42028985507246375
15,0.8525989138867339,0.8951388888888889,7.495987677578928,0.4756944444444444,0.41944444444444445,0.8583941605839416,0.8460264900662252,0.771353482260184,0.7533234859675036,0.5037037037037037,0.9375,-0.030101576965099,0.4930555555555556,0.4444444444444444,0.5070422535211268,0.5,0.4864864864864865,0.45714285714285713,0.5362318840579711,0.9583333333333334,0.13482479650237805,0.5694444444444444,0.3888888888888889,0.5487804878048781,0.5178571428571429,0.6081081081081081,0.4057971014492754
16,0.84996191926885,0.9118055555555555,7.800956777710862,0.46875,0.44305555555555554,0.8681481481481481,0.8307210031347962,0.7687253613666228,0.7813884785819794,0.4785714285714286,0.9722222222222222,-0.05230341285644973,0.4375,0.5347222222222222,0.49206349206349204,0.4675324675324675,0.4189189189189189,0.5142857142857142,0.5319148936170213,0.9791666666666666,0.1903590507109557,0.5138888888888888,0.4652777777777778,0.5405405405405406,0.5223880597014925,0.5405405405405406,0.4927536231884058
17,0.8470407378939278,0.9034722222222222,7.83881264815367,0.46944444444444444,0.4340277777777778,0.863905325443787,0.8288,0.7660972404730617,0.7636632200886263,0.5069444444444444,1.0,0.013936661248964947,0.4791666666666667,0.5208333333333334,0.5217391304347826,0.49333333333333335,0.4864864864864865,0.5285714285714286,0.5352112676056338,0.9861111111111112,0.14330532473044227,0.5347222222222222,0.4513888888888889,0.5454545454545454,0.5230769230769231,0.5675675675675675,0.4782608695652174
18,0.8584474885844748,0.9125,7.898243478460468,0.46111111111111114,0.4513888888888889,0.8780120481927711,0.8384615384615385,0.7647831800262812,0.8035450516986706,0.49645390070921985,0.9791666666666666,0.016223615422317532,0.4583333333333333,0.5208333333333334,0.5151515151515151,0.48,0.4594594594594595,0.5142857142857142,0.5323741007194245,0.9652777777777778,0.12456400730940177,0.5138888888888888,0.4513888888888889,0.5540540540540541,0.5076923076923077,0.5540540540540541,0.463768115942029
