Iteration,trainAccuracy,trainCoverage,trainReward,trainLong%,trainShort%,trainLongAcc,trainShortAcc,trainLongPrec,trainShortPrec,validationAccuracy,validationCoverage,validationReward,validationLong%,validationShort%,validationLongAcc,validationShortAcc,validLongPrec,validShortPrec,testAccuracy,testCoverage,testReward,testLong%,testShort%,testLongAcc,testShortAcc,testLongPrec,testShortPrec
0,0.5158264947245017,0.5923611111111111,0.3841482621606869,0.3020833333333333,0.2902777777777778,0.5609195402298851,0.4688995215311005,0.3090676883780332,0.299079754601227,0.5662650602409639,0.5763888888888888,0.10611928518226711,0.25,0.3263888888888889,0.7222222222222222,0.44680851063829785,0.30952380952380953,0.3389830508474576,0.5138888888888888,0.5,-0.0023472507121520304,0.25,0.25,0.5833333333333334,0.4444444444444444,0.27631578947368424,0.23529411764705882
1,0.6269554753309265,0.5770833333333333,3.302085611490143,0.30833333333333335,0.26875,0.668918918918919,0.5788113695090439,0.3780332056194125,0.34049079754601225,0.6111111111111112,0.5,0.00526606556405366,0.3194444444444444,0.18055555555555555,0.6521739130434783,0.5384615384615384,0.35714285714285715,0.23728813559322035,0.5362318840579711,0.4791666666666667,0.10066405883316516,0.3472222222222222,0.13194444444444445,0.56,0.47368421052631576,0.3684210526315789,0.1323529411764706
2,0.6748878923766816,0.6194444444444445,4.354458060829535,0.3472222222222222,0.2722222222222222,0.706,0.6352040816326531,0.4482758620689655,0.3773006134969325,0.5566037735849056,0.7361111111111112,-0.022090298842025183,0.4791666666666667,0.2569444444444444,0.6231884057971014,0.43243243243243246,0.5119047619047619,0.2542372881355932,0.5546218487394958,0.8263888888888888,0.34156011122335167,0.5833333333333334,0.24305555555555555,0.5595238095238095,0.5428571428571428,0.618421052631579,0.27941176470588236
3,0.6953781512605042,0.6611111111111111,5.362036970936437,0.38680555555555557,0.2743055555555556,0.7109515260323159,0.6734177215189874,0.5044699872286079,0.4049079754601227,0.625,0.4444444444444444,0.08576956286905717,0.2222222222222222,0.2222222222222222,0.78125,0.46875,0.2976190476190476,0.2542372881355932,0.5,0.4305555555555556,0.09252167985917897,0.2569444444444444,0.1736111111111111,0.4864864864864865,0.52,0.23684210526315788,0.19117647058823528
4,0.7533678756476684,0.6701388888888888,6.96562445019659,0.36527777777777776,0.30486111111111114,0.7927756653992395,0.7061503416856492,0.5300127713920817,0.47392638036809814,0.5714285714285714,0.6805555555555556,0.14842085892262152,0.3541666666666667,0.3263888888888889,0.7450980392156863,0.3829787234042553,0.4523809523809524,0.288135593220339,0.5225225225225225,0.7708333333333334,0.14297989235562278,0.4583333333333333,0.3125,0.5454545454545454,0.4888888888888889,0.47368421052631576,0.3235294117647059
5,0.7431192660550459,0.7569444444444444,7.887161330997852,0.4048611111111111,0.35208333333333336,0.7855917667238422,0.6942800788954635,0.5810983397190294,0.5398773006134969,0.6,0.625,-0.007563388893281293,0.3611111111111111,0.2638888888888889,0.7307692307692307,0.42105263157894735,0.4523809523809524,0.2542372881355932,0.5267857142857143,0.7777777777777778,0.11311674829829424,0.5138888888888888,0.2638888888888889,0.5405405405405406,0.5,0.5263157894736842,0.27941176470588236
6,0.7491039426523297,0.775,8.155471443993356,0.4236111111111111,0.35138888888888886,0.7819672131147541,0.7094861660079052,0.6028097062579821,0.5506134969325154,0.6124031007751938,0.8958333333333334,0.1274644470300282,0.4861111111111111,0.4097222222222222,0.7142857142857143,0.4915254237288136,0.5952380952380952,0.4745762711864407,0.5384615384615384,0.9027777777777778,0.207327588014452,0.5347222222222222,0.3680555555555556,0.5584415584415584,0.5094339622641509,0.5657894736842105,0.39705882352941174
7,0.7493627867459643,0.8173611111111111,8.693196625738965,0.44375,0.3736111111111111,0.7793427230046949,0.7137546468401487,0.6309067688378033,0.588957055214724,0.6111111111111112,0.875,0.19731820675950523,0.4513888888888889,0.4236111111111111,0.7076923076923077,0.5081967213114754,0.5476190476190477,0.5084745762711864,0.5118110236220472,0.8819444444444444,0.03344702860208286,0.4652777777777778,0.4166666666666667,0.5373134328358209,0.48333333333333334,0.47368421052631576,0.4264705882352941
8,0.7850467289719626,0.8173611111111111,9.39230139577979,0.43819444444444444,0.37916666666666665,0.8161648177496038,0.7490842490842491,0.6551724137931034,0.6257668711656442,0.6046511627906976,0.8958333333333334,0.2812202442967543,0.4444444444444444,0.4513888888888889,0.71875,0.49230769230769234,0.5476190476190477,0.5254237288135594,0.5074626865671642,0.9305555555555556,0.017992162501156223,0.4652777777777778,0.4652777777777778,0.5522388059701493,0.4626865671641791,0.4868421052631579,0.45588235294117646
9,0.7818627450980392,0.85,9.646895356225254,0.4486111111111111,0.4013888888888889,0.8204334365325078,0.7387543252595156,0.6730523627075351,0.6533742331288344,0.5555555555555556,0.9375,0.1173326135487569,0.5208333333333334,0.4166666666666667,0.64,0.45,0.5714285714285714,0.4406779661016949,0.5036496350364964,0.9513888888888888,-0.01330248708073693,0.4722222222222222,0.4791666666666667,0.5441176470588235,0.463768115942029,0.4868421052631579,0.47058823529411764
